,musicId,Arousal(mean),Valence(mean),class,mode,tempo,mfcc_mean[1],mfcc_mean[2],mfcc_mean[3],mfcc_mean[4],mfcc_mean[5],mfcc_mean[6],mfcc_mean[7],mfcc_mean[8],mfcc_mean[9],mfcc_mean[10],mfcc_mean[11],mfcc_mean[12],mfcc_mean[13],mfcc_mean[14],mfcc_mean[15],mfcc_mean[16],mfcc_std[1],mfcc_std[2],mfcc_std[3],mfcc_std[4],mfcc_std[5],mfcc_std[6],mfcc_std[7],mfcc_std[8],mfcc_std[9],mfcc_std[10],mfcc_std[11],mfcc_std[12],mfcc_std[13],mfcc_std[14],mfcc_std[15],mfcc_std[16],cqt_mean[1],cqt_mean[2],cqt_mean[3],cqt_mean[4],cqt_mean[5],cqt_mean[6],cqt_mean[7],cqt_mean[8],cqt_mean[9],cqt_mean[10],cqt_mean[11],cqt_mean[12],cqt_std[1],cqt_std[2],cqt_std[3],cqt_std[4],cqt_std[5],cqt_std[6],cqt_std[7],cqt_std[8],cqt_std[9],cqt_std[10],cqt_std[11],cqt_std[12],zcr_mean,zcr_std,rms_mean,rms_std, sc_mean,sc_std, rolloff_mean, rolloff_std
10,14,0.5625,0.575,Happy,升C大调,248.80892678034104,-96.46924591064453,174.20738220214844,-32.16035842895508,49.257476806640625,-1.1290796995162964,22.966806411743164,-12.796836853027344,8.775206565856934,-2.1487021446228027,1.256914734840393,3.8984506130218506,-8.227072715759277,0.49545586109161377,1.6548184156417847,7.00017786026001,-4.889988899230957,47.39506149291992,23.600475311279297,15.388227462768555,14.58178424835205,14.588773727416992,11.72169017791748,10.307534217834473,9.629559516906738,8.360511779785156,6.944047451019287,8.4450101852417,8.493483543395996,6.634998798370361,6.343722343444824,6.860515117645264,7.720170497894287,0.28364381194114685,0.5935333371162415,0.2112150639295578,0.35233527421951294,0.21545927226543427,0.46956977248191833,0.259525865316391,0.19941312074661255,0.48100462555885315,0.2133447229862213,0.27343931794166565,0.1422477811574936,0.18264810740947723,0.37385258078575134,0.1621152013540268,0.28101277351379395,0.19658724963665009,0.3178209364414215,0.2855364978313446,0.1322636902332306,0.3328976631164551,0.16265720129013062,0.268552303314209,0.13327738642692566,0.045733283547794115,0.021981489472097753,0.2776677906513214,0.06629423797130585,1074.8641155515572,379.5642673168817,2225.2463927243484,854.2340454050518
11,15,0.6125,0.6625,Happy,A大调,267.2668370944993,-85.8766098022461,153.95765686035156,-24.69810676574707,66.0219955444336,-5.543786525726318,32.65589904785156,-16.178842544555664,12.268741607666016,-0.3463546335697174,8.13669204711914,-2.4410576820373535,1.1402828693389893,4.057377815246582,-0.661293625831604,4.684674263000488,-11.455763816833496,58.4961051940918,21.94068145751953,19.24251937866211,15.032598495483398,13.073143005371094,12.068720817565918,14.96804141998291,10.726255416870117,7.957649230957031,7.856640338897705,7.386964321136475,7.900331497192383,7.448566913604736,6.455957412719727,6.393304824829102,8.25403881072998,0.21811813116073608,0.40289580821990967,0.24493110179901123,0.37111344933509827,0.6677993535995483,0.2572748064994812,0.37932088971138,0.23037829995155334,0.40131431818008423,0.40801525115966797,0.18577522039413452,0.47453218698501587,0.14057707786560059,0.29183104634284973,0.19351713359355927,0.2682172954082489,0.2751542329788208,0.14562717080116272,0.309174120426178,0.17439156770706177,0.2709532380104065,0.3370411694049835,0.1230679526925087,0.2946459650993347,0.05345310174122532,0.037472360255850524,0.2884599268436432,0.06336148828268051,1235.8696319030405,515.8140343337934,2606.060800579266,1039.9348249707496
12,16,0.5375,0.575,Happy,E大调,249.2003582395087,-93.75225830078125,175.2779998779297,-26.94049835205078,46.434165954589844,-10.725244522094727,25.453479766845703,-14.651082992553711,6.360929012298584,5.681631088256836,5.221757411956787,8.138986587524414,-0.2528989315032959,7.163902282714844,1.2274059057235718,7.551174640655518,-2.529024124145508,73.1060791015625,26.828405380249023,29.285743713378906,17.815948486328125,16.493749618530273,13.572648048400879,16.084640502929688,10.232338905334473,7.893661022186279,6.935782432556152,7.481910705566406,7.297521591186523,6.754538059234619,6.41546106338501,6.177093982696533,7.603329181671143,0.24057112634181976,0.4086020886898041,0.3109741806983948,0.4247558116912842,0.6702105402946472,0.2855480909347534,0.474460631608963,0.237416073679924,0.39253678917884827,0.3885135054588318,0.22931157052516937,0.5484611392021179,0.19202448427677155,0.3041314482688904,0.24175052344799042,0.27234789729118347,0.33790504932403564,0.1909085065126419,0.3029172420501709,0.18600565195083618,0.2547050714492798,0.29872646927833557,0.15958496928215027,0.27435192465782166,0.04958891982459632,0.024308061137914234,0.26061537861824036,0.05486123636364937,1093.1895840733919,401.50159281185427,2210.4075421629805,969.6961967771363
13,17,0.825,0.675,Happy,降A大调,264.76293103448273,-66.06996154785156,167.73585510253906,-25.10154151916504,54.128387451171875,-28.289621353149414,21.480710983276367,-3.9237430095672607,8.670262336730957,0.7809767723083496,5.007051467895508,1.5272514820098877,-5.09860372543335,4.566747188568115,3.974607229232788,4.605541229248047,1.6399075984954834,56.41914749145508,14.918606758117676,19.433469772338867,11.525213241577148,13.746039390563965,11.472343444824219,8.673798561096191,7.728367805480957,7.821916103363037,6.4746599197387695,7.212300777435303,6.869668960571289,6.374431133270264,6.8490891456604,7.71626615524292,7.771469593048096,0.4732237458229065,0.4860173463821411,0.37068039178848267,0.6357499957084656,0.364467591047287,0.5458414554595947,0.25436750054359436,0.39235836267471313,0.6207635402679443,0.2738494575023651,0.5001826882362366,0.28763386607170105,0.21795889735221863,0.3152579963207245,0.2256321758031845,0.3087373375892639,0.2024640440940857,0.2629337012767792,0.15138016641139984,0.1897619664669037,0.28551018238067627,0.13522526621818542,0.29411405324935913,0.15267693996429443,0.052504344078371276,0.018256019598401056,0.3139665126800537,0.08571604639291763,1167.7116307143717,284.66895530950615,2556.075590170411,839.8084168752254
14,18,0.8,0.8375,Happy,G大调,281.3441265060241,-107.4786605834961,126.29425048828125,-24.32724952697754,48.7699089050293,-20.341106414794922,33.767311096191406,-4.311141014099121,12.143779754638672,-1.5621551275253296,12.038415908813477,2.431941509246826,0.9104423522949219,8.686537742614746,-4.783500671386719,6.67031192779541,3.5209014415740967,94.47276306152344,36.19546890258789,18.85902976989746,16.05297088623047,14.209275245666504,13.26824951171875,10.838857650756836,12.20835018157959,8.683937072753906,7.577103137969971,8.153294563293457,7.171508312225342,7.041224479675293,8.33922290802002,7.968603134155273,7.911617279052734,0.4863755702972412,0.656777560710907,0.7852047681808472,0.4434913992881775,0.3705524504184723,0.48031386733055115,0.6615967750549316,0.4018579125404358,0.3276984393596649,0.47171923518180847,0.34923484921455383,0.4343861937522888,0.20358158648014069,0.2233261913061142,0.2629265785217285,0.19876918196678162,0.21023501455783844,0.23327678442001343,0.2940148711204529,0.1894196718931198,0.15868519246578217,0.2193436622619629,0.16869904100894928,0.30996567010879517,0.054729433589393264,0.0535885688388898,0.26461029052734375,0.1292393058538437,1491.06175004564,541.5488138564282,3420.700380255967,983.3196795665641
15,19,0.7625,0.75,Happy,c小调,285.71564016990294,-56.11728286743164,147.27857971191406,-35.97890853881836,55.1008415222168,-26.154125213623047,39.70648956298828,-11.5663423538208,14.96780014038086,-5.715233325958252,5.257288932800293,0.5766720175743103,3.417158842086792,3.36225962638855,-1.4159021377563477,3.2099006175994873,2.8562865257263184,45.47481918334961,15.099055290222168,14.86596393585205,11.332842826843262,12.090559005737305,10.52166748046875,8.577424049377441,9.094228744506836,7.39394474029541,8.449969291687012,6.758669853210449,6.2180609703063965,6.786806583404541,6.707440376281738,7.70667839050293,7.424569606781006,0.5735765695571899,0.5523444414138794,0.480510950088501,0.7132998108863831,0.5046060085296631,0.612677276134491,0.38149455189704895,0.4756225347518921,0.4635781943798065,0.2848937511444092,0.490400105714798,0.2773768901824951,0.27924907207489014,0.22395844757556915,0.19344323873519897,0.27044597268104553,0.20116958022117615,0.2657189667224884,0.1517668068408966,0.1858430653810501,0.28157860040664673,0.11040332913398743,0.21778430044651031,0.12324351817369461,0.06422879735103802,0.02195458111204924,0.2582797408103943,0.06010104715824127,1518.0065408963678,304.4872212814903,3464.7179277285827,827.6648879312237
16,20,0.55,0.6375,Happy,C大调,279.1495406189555,-218.7411651611328,138.92005920410156,-23.981901168823242,41.159420013427734,-15.315799713134766,30.7022762298584,-11.559690475463867,10.067928314208984,-7.263338565826416,4.857193946838379,-1.4557502269744873,-3.6801159381866455,0.6386719942092896,-4.77880334854126,1.6536866426467896,-8.385271072387695,104.48126220703125,33.36417007446289,20.013959884643555,18.760967254638672,20.005535125732422,13.740992546081543,12.122945785522461,11.193412780761719,9.876679420471191,8.150921821594238,7.415145397186279,7.043092727661133,6.311648845672607,7.365775108337402,6.936615943908691,7.42054557800293,0.630757749080658,0.4344962239265442,0.6250980496406555,0.441475510597229,0.5799990892410278,0.4401993155479431,0.38480129837989807,0.6427887082099915,0.3041512370109558,0.5287148356437683,0.3027534484863281,0.3785322308540344,0.23268486559391022,0.2189227193593979,0.28303518891334534,0.24491094052791595,0.2648463547229767,0.24731214344501495,0.2127900868654251,0.2575785219669342,0.17458197474479675,0.26938843727111816,0.21900680661201477,0.23061935603618622,0.07114495657234957,0.030117266710240474,0.06433708965778351,0.04007250815629959,1566.698645388283,493.64307648878764,3423.8101467362108,1240.8923039966048
17,21,0.8625,0.775,Happy,G大调,294.4369924593968,-32.880332946777344,115.72210693359375,-39.92418670654297,61.97178649902344,-30.11613655090332,44.351783752441406,-24.195497512817383,24.035869598388672,-11.014069557189941,13.579681396484375,-3.2865471839904785,7.246981620788574,7.217177391052246,1.7496421337127686,10.28040599822998,-5.581811904907227,43.919376373291016,15.530494689941406,10.152756690979004,10.085039138793945,9.597016334533691,9.786087036132812,9.850672721862793,7.293259143829346,6.969283103942871,7.176717758178711,6.908135414123535,5.993375778198242,6.188784599304199,5.720644950866699,6.3242573738098145,5.890722751617432,0.37147247791290283,0.6823052763938904,0.4144919812679291,0.544101357460022,0.3256690800189972,0.40798521041870117,0.5577324032783508,0.28838545083999634,0.3617640733718872,0.24765516817569733,0.4221554696559906,0.37692520022392273,0.20222382247447968,0.290465772151947,0.20145530998706818,0.32104888558387756,0.19064275920391083,0.1980949342250824,0.31193217635154724,0.17261922359466553,0.22915448248386383,0.1472756713628769,0.24766479432582855,0.30069345235824585,0.08547161928157217,0.04457652358984113,0.2973940372467041,0.06579045206308365,2081.9352501079925,459.11551138952893,4664.943690349146,794.2736877969845
18,23,0.625,0.675,Happy,降B大调,303.9666821994408,-101.3599624633789,149.4729766845703,-25.512956619262695,46.826385498046875,-22.029815673828125,35.16159439086914,-15.497457504272461,11.667585372924805,2.990422487258911,1.9482213258743286,7.001945972442627,4.115539073944092,6.075949668884277,1.2265141010284424,7.933398246765137,3.245492935180664,59.137428283691406,19.845842361450195,20.38091278076172,18.721956253051758,12.743764877319336,13.94247817993164,10.299149513244629,8.819975852966309,9.118230819702148,9.824169158935547,7.2638840675354,7.799321174621582,7.205438613891602,7.22382116317749,7.129764080047607,6.56831169128418,0.7063741683959961,0.6550188064575195,0.6587579250335693,0.4893730580806732,0.5389024615287781,0.5456687808036804,0.37581101059913635,0.4395841062068939,0.3365102708339691,0.43401747941970825,0.41239282488822937,0.2850457429885864,0.26127859950065613,0.2613031268119812,0.2610614597797394,0.20372949540615082,0.23052965104579926,0.2703966498374939,0.17526571452617645,0.21398195624351501,0.14375998079776764,0.2385362833738327,0.2733529806137085,0.13177375495433807,0.056622428183229816,0.03242302331262844,0.23128129541873932,0.07886017113924026,1332.3230066734318,437.57940049136874,2824.496433423913,1024.442375112619
19,25,0.761363636,0.784090909,Happy,F大调,292.64100372902425,-72.78581237792969,154.12510681152344,-35.76472854614258,54.173057556152344,-25.1271915435791,35.17735290527344,-17.658531188964844,12.217509269714355,8.21638298034668,-9.782760620117188,17.129425048828125,-2.087437391281128,0.8832229971885681,-0.3010431230068207,8.507678031921387,-0.217723548412323,42.70299530029297,21.717702865600586,15.978837013244629,17.712505340576172,13.802523612976074,12.27597713470459,12.240657806396484,8.49728775024414,8.676775932312012,11.625470161437988,9.105254173278809,8.79786491394043,9.165696144104004,7.321584224700928,7.8906731605529785,7.018450736999512,0.47887319326400757,0.4308217763900757,0.5500964522361755,0.4971095323562622,0.6451669335365295,0.6659034490585327,0.3750545382499695,0.4994509220123291,0.33015939593315125,0.6523236632347107,0.2695189416408539,0.3605720102787018,0.16704091429710388,0.1964816004037857,0.2936607599258423,0.2579653859138489,0.2228088229894638,0.28960323333740234,0.17451296746730804,0.2696908116340637,0.13651518523693085,0.2640569508075714,0.12861378490924835,0.17964012920856476,0.07123310096485777,0.034299398747088074,0.25456395745277405,0.06424667686223984,1487.201365057985,463.6567481074074,3269.273658379505,1098.027570425474
20,26,0.825,0.7625,Happy,升f小调,279.2149059334298,-74.2808609008789,106.05142974853516,-33.90279769897461,57.494544982910156,-25.863685607910156,35.84832000732422,-15.743830680847168,23.3144588470459,-3.492013454437256,9.806572914123535,7.322076797485352,7.565716743469238,11.901647567749023,2.1203863620758057,15.083603858947754,1.2812228202819824,76.72399139404297,26.49067497253418,17.556835174560547,15.391019821166992,17.06806755065918,13.232453346252441,12.126208305358887,9.240856170654297,10.037367820739746,10.356751441955566,8.457515716552734,7.265020370483398,7.559863090515137,7.049178600311279,7.092573642730713,7.484318733215332,0.4992407262325287,0.8615180253982544,0.7055268287658691,0.5056782960891724,0.46485188603401184,0.47139671444892883,0.5269920229911804,0.3720219135284424,0.40085500478744507,0.31030187010765076,0.2920054793357849,0.314958393573761,0.19206799566745758,0.24591602385044098,0.2571637034416199,0.20627106726169586,0.20002040266990662,0.1658177375793457,0.23898912966251373,0.18406933546066284,0.14700543880462646,0.11127070337533951,0.13306112587451935,0.14938963949680328,0.060771704180064307,0.04955841152981646,0.3200192451477051,0.1111699789762497,1845.0690965125998,603.6072054630755,4231.814475105506,1115.8184166325218
21,28,0.4875,0.575,peaceful,降A大调,260.64697655833777,-88.71663665771484,171.65135192871094,-25.53119468688965,51.12261962890625,-7.956568717956543,23.927621841430664,3.7427818775177,8.849846839904785,7.466460227966309,-0.24426962435245514,7.10270357131958,2.195706605911255,5.384458541870117,1.8344039916992188,-0.8986722230911255,-2.9903526306152344,46.234310150146484,20.06844711303711,18.935359954833984,14.502849578857422,11.858338356018066,13.405694961547852,11.373449325561523,9.450782775878906,8.148575782775879,7.9268083572387695,8.251977920532227,7.327221393585205,7.227855205535889,6.013661861419678,7.56706428527832,7.150516986846924,0.5074319243431091,0.4902149438858032,0.44954508543014526,0.6711368560791016,0.438480943441391,0.6094245314598083,0.3883712887763977,0.3586342930793762,0.6483171582221985,0.34187519550323486,0.46237167716026306,0.30908647179603577,0.22313959896564484,0.25708839297294617,0.21962572634220123,0.2714022397994995,0.1906256079673767,0.2902876138687134,0.194884791970253,0.15521936118602753,0.28734055161476135,0.17122574150562286,0.22269654273986816,0.17545154690742493,0.03164591933741714,0.02364260327578425,0.3429023325443268,0.08177587389945984,940.6346986695739,318.599258356814,2023.0734911831942,742.7928610336614
